create file
Number of training examples: 64
Number of validation examples: 12
Number of testing examples: 4
Unique tokens in source assembly vocabulary: 69 
Max input length : 583
Max output length : 235
Epoch: 0 | Time: 0m 3s | learning rate 0.003
  - (Training)   ppl:  101.73956, accuracy: 2.353 %, elapse: 0.055 min
  - (Validation) ppl:  121.20178, accuracy: 0.000 %, elapse: 0.055 min
Epoch: 1 | Time: 0m 0s | learning rate 0.005
  - (Training)   ppl:  142.99238, accuracy: 1.316 %, elapse: 0.014 min
  - (Validation) ppl:  92.99312, accuracy: 0.000 %, elapse: 0.014 min
Epoch: 2 | Time: 0m 0s | learning rate 0.008
  - (Training)   ppl:  135.53721, accuracy: 3.704 %, elapse: 0.014 min
  - (Validation) ppl:  168.40731, accuracy: 0.000 %, elapse: 0.015 min
Epoch: 3 | Time: 0m 0s | learning rate 0.010
  - (Training)   ppl:  96.23158, accuracy: 3.333 %, elapse: 0.013 min
  - (Validation) ppl:  108.77564, accuracy: 0.000 %, elapse: 0.013 min
Epoch: 4 | Time: 0m 0s | learning rate 0.012
  - (Training)   ppl:  102.51077, accuracy: 3.896 %, elapse: 0.014 min
  - (Validation) ppl:  60.05453, accuracy: 0.000 %, elapse: 0.014 min
Epoch: 5 | Time: 0m 0s | learning rate 0.015
  - (Training)   ppl:  104.60817, accuracy: 2.410 %, elapse: 0.013 min
  - (Validation) ppl:  58.21201, accuracy: 0.000 %, elapse: 0.013 min
Epoch: 6 | Time: 0m 0s | learning rate 0.017
  - (Training)   ppl:  115.20514, accuracy: 2.500 %, elapse: 0.013 min
  - (Validation) ppl:  89.44973, accuracy: 0.000 %, elapse: 0.013 min
Epoch: 7 | Time: 0m 0s | learning rate 0.020
  - (Training)   ppl:  71.47028, accuracy: 5.000 %, elapse: 0.015 min
  - (Validation) ppl:  33.07341, accuracy: 0.000 %, elapse: 0.015 min
Epoch: 8 | Time: 0m 0s | learning rate 0.022
  - (Training)   ppl:  60.82318, accuracy: 5.882 %, elapse: 0.014 min
  - (Validation) ppl:  50.14021, accuracy: 5.882 %, elapse: 0.014 min
Epoch: 9 | Time: 0m 0s | learning rate 0.025
  - (Training)   ppl:  52.24381, accuracy: 12.195 %, elapse: 0.013 min
  - (Validation) ppl:  61.42279, accuracy: 14.286 %, elapse: 0.013 min
Epoch: 10 | Time: 0m 0s | learning rate 0.028
  - (Training)   ppl:  66.76412, accuracy: 13.750 %, elapse: 0.013 min
  - (Validation) ppl:  105.93263, accuracy: 7.692 %, elapse: 0.013 min
Epoch: 11 | Time: 0m 0s | learning rate 0.030
  - (Training)   ppl:  42.73791, accuracy: 12.658 %, elapse: 0.013 min
  - (Validation) ppl:  41.75651, accuracy: 26.667 %, elapse: 0.013 min
Epoch: 12 | Time: 0m 0s | learning rate 0.033
  - (Training)   ppl:  46.08906, accuracy: 23.377 %, elapse: 0.014 min
  - (Validation) ppl:  81.67923, accuracy: 17.647 %, elapse: 0.014 min
Epoch: 13 | Time: 0m 0s | learning rate 0.035
  - (Training)   ppl:  46.70354, accuracy: 21.053 %, elapse: 0.013 min
  - (Validation) ppl:  61.83073, accuracy: 7.692 %, elapse: 0.013 min
Epoch: 14 | Time: 0m 0s | learning rate 0.037
  - (Training)   ppl:  38.67763, accuracy: 21.250 %, elapse: 0.014 min
  - (Validation) ppl:  45.61498, accuracy: 18.750 %, elapse: 0.014 min
Epoch: 15 | Time: 0m 0s | learning rate 0.040
  - (Training)   ppl:  45.16813, accuracy: 14.103 %, elapse: 0.013 min
  - (Validation) ppl:  41.14750, accuracy: 6.667 %, elapse: 0.013 min
Epoch: 16 | Time: 0m 0s | learning rate 0.043
  - (Training)   ppl:  40.19952, accuracy: 10.843 %, elapse: 0.012 min
  - (Validation) ppl:  48.68336, accuracy: 13.333 %, elapse: 0.012 min
Epoch: 17 | Time: 0m 0s | learning rate 0.045
  - (Training)   ppl:  29.09471, accuracy: 19.737 %, elapse: 0.015 min
  - (Validation) ppl:  21.43251, accuracy: 23.529 %, elapse: 0.015 min
Epoch: 18 | Time: 0m 0s | learning rate 0.047
  - (Training)   ppl:  28.81316, accuracy: 20.732 %, elapse: 0.014 min
  - (Validation) ppl:  26.58564, accuracy: 21.429 %, elapse: 0.014 min
Epoch: 19 | Time: 0m 0s | learning rate 0.050
  - (Training)   ppl:  31.37534, accuracy: 16.049 %, elapse: 0.015 min
  - (Validation) ppl:  26.24391, accuracy: 21.429 %, elapse: 0.015 min
Epoch: 20 | Time: 0m 0s | learning rate 0.052
  - (Training)   ppl:  33.62065, accuracy: 12.500 %, elapse: 0.013 min
  - (Validation) ppl:  21.77953, accuracy: 29.412 %, elapse: 0.013 min
Epoch: 21 | Time: 0m 0s | learning rate 0.055
  - (Training)   ppl:  31.25352, accuracy: 6.494 %, elapse: 0.013 min
  - (Validation) ppl:  21.83142, accuracy: 20.000 %, elapse: 0.013 min
Epoch: 22 | Time: 0m 0s | learning rate 0.058
  - (Training)   ppl:  30.13522, accuracy: 15.584 %, elapse: 0.015 min
  - (Validation) ppl:  15.17388, accuracy: 35.714 %, elapse: 0.015 min
Epoch: 23 | Time: 0m 0s | learning rate 0.060
  - (Training)   ppl:  23.44731, accuracy: 14.458 %, elapse: 0.013 min
  - (Validation) ppl:  16.81334, accuracy: 21.429 %, elapse: 0.013 min
Epoch: 24 | Time: 0m 0s | learning rate 0.062
  - (Training)   ppl:  21.67461, accuracy: 15.584 %, elapse: 0.014 min
  - (Validation) ppl:  27.76175, accuracy: 20.000 %, elapse: 0.014 min
Epoch: 25 | Time: 0m 0s | learning rate 0.065
  - (Training)   ppl:  22.88437, accuracy: 16.000 %, elapse: 0.013 min
  - (Validation) ppl:  16.78261, accuracy: 26.667 %, elapse: 0.013 min
Epoch: 26 | Time: 0m 0s | learning rate 0.067
  - (Training)   ppl:  19.00297, accuracy: 25.301 %, elapse: 0.014 min
  - (Validation) ppl:  18.78717, accuracy: 28.571 %, elapse: 0.014 min
Epoch: 27 | Time: 0m 0s | learning rate 0.070
  - (Training)   ppl:  26.53685, accuracy: 20.000 %, elapse: 0.014 min
  - (Validation) ppl:  18.89382, accuracy: 14.286 %, elapse: 0.014 min
Epoch: 28 | Time: 0m 0s | learning rate 0.072
  - (Training)   ppl:  24.39636, accuracy: 20.482 %, elapse: 0.013 min
  - (Validation) ppl:  32.00753, accuracy: 20.000 %, elapse: 0.013 min
Epoch: 29 | Time: 0m 0s | learning rate 0.075
  - (Training)   ppl:  22.15561, accuracy: 24.051 %, elapse: 0.013 min
  - (Validation) ppl:  22.14949, accuracy: 14.286 %, elapse: 0.013 min
Epoch: 30 | Time: 0m 0s | learning rate 0.077
  - (Training)   ppl:  22.39476, accuracy: 25.301 %, elapse: 0.013 min
  - (Validation) ppl:  10.40216, accuracy: 25.000 %, elapse: 0.013 min
Epoch: 31 | Time: 0m 0s | learning rate 0.080
  - (Training)   ppl:  19.76611, accuracy: 20.732 %, elapse: 0.014 min
  - (Validation) ppl:  18.38548, accuracy: 20.000 %, elapse: 0.014 min
Epoch: 32 | Time: 0m 0s | learning rate 0.082
  - (Training)   ppl:  19.18839, accuracy: 22.892 %, elapse: 0.014 min
  - (Validation) ppl:  27.96341, accuracy: 16.667 %, elapse: 0.014 min
Epoch: 33 | Time: 0m 0s | learning rate 0.085
  - (Training)   ppl:  20.52951, accuracy: 17.857 %, elapse: 0.014 min
  - (Validation) ppl:  27.88571, accuracy: 7.692 %, elapse: 0.014 min
Epoch: 34 | Time: 0m 0s | learning rate 0.087
  - (Training)   ppl:  21.35524, accuracy: 18.519 %, elapse: 0.013 min
  - (Validation) ppl:  17.05004, accuracy: 14.286 %, elapse: 0.013 min
Epoch: 35 | Time: 0m 0s | learning rate 0.090
  - (Training)   ppl:  17.91991, accuracy: 22.500 %, elapse: 0.013 min
  - (Validation) ppl:  21.14252, accuracy: 15.385 %, elapse: 0.013 min
Epoch: 36 | Time: 0m 0s | learning rate 0.092
  - (Training)   ppl:  19.75422, accuracy: 16.456 %, elapse: 0.014 min
  - (Validation) ppl:  13.77024, accuracy: 28.571 %, elapse: 0.014 min
Epoch: 37 | Time: 0m 0s | learning rate 0.095
  - (Training)   ppl:  18.39877, accuracy: 20.988 %, elapse: 0.015 min
  - (Validation) ppl:  12.37960, accuracy: 31.250 %, elapse: 0.015 min
Epoch: 38 | Time: 0m 0s | learning rate 0.098
  - (Training)   ppl:  15.53560, accuracy: 22.892 %, elapse: 0.015 min
  - (Validation) ppl:  27.20967, accuracy: 20.000 %, elapse: 0.015 min
Epoch: 39 | Time: 0m 0s | learning rate 0.100
  - (Training)   ppl:  17.95682, accuracy: 22.619 %, elapse: 0.015 min
  - (Validation) ppl:  17.99105, accuracy: 14.286 %, elapse: 0.015 min
Epoch: 40 | Time: 0m 0s | learning rate 0.103
  - (Training)   ppl:  18.66224, accuracy: 22.093 %, elapse: 0.014 min
  - (Validation) ppl:  14.08108, accuracy: 20.000 %, elapse: 0.014 min
Epoch: 41 | Time: 0m 0s | learning rate 0.105
  - (Training)   ppl:  25.64987, accuracy: 17.284 %, elapse: 0.014 min
  - (Validation) ppl:  12.65013, accuracy: 33.333 %, elapse: 0.014 min
Epoch: 42 | Time: 0m 0s | learning rate 0.107
  - (Training)   ppl:  17.87114, accuracy: 25.610 %, elapse: 0.013 min
  - (Validation) ppl:  11.47066, accuracy: 33.333 %, elapse: 0.013 min
Epoch: 43 | Time: 0m 0s | learning rate 0.110
  - (Training)   ppl:  18.02029, accuracy: 24.390 %, elapse: 0.014 min
  - (Validation) ppl:  28.54679, accuracy: 17.647 %, elapse: 0.014 min
Epoch: 44 | Time: 0m 0s | learning rate 0.112
  - (Training)   ppl:  17.38937, accuracy: 24.691 %, elapse: 0.013 min
  - (Validation) ppl:  14.43293, accuracy: 28.571 %, elapse: 0.013 min
Epoch: 45 | Time: 0m 0s | learning rate 0.115
  - (Training)   ppl:  14.92747, accuracy: 24.691 %, elapse: 0.014 min
  - (Validation) ppl:  17.08410, accuracy: 22.222 %, elapse: 0.014 min
Epoch: 46 | Time: 0m 0s | learning rate 0.117
  - (Training)   ppl:  20.05740, accuracy: 25.316 %, elapse: 0.014 min
  - (Validation) ppl:  22.79480, accuracy: 0.000 %, elapse: 0.014 min
Epoch: 47 | Time: 0m 0s | learning rate 0.120
  - (Training)   ppl:  13.79404, accuracy: 29.545 %, elapse: 0.013 min
  - (Validation) ppl:  11.63186, accuracy: 35.294 %, elapse: 0.013 min
Epoch: 48 | Time: 0m 0s | learning rate 0.122
  - (Training)   ppl:  19.99131, accuracy: 21.687 %, elapse: 0.013 min
  - (Validation) ppl:  25.72710, accuracy: 20.000 %, elapse: 0.013 min
Epoch: 49 | Time: 0m 0s | learning rate 0.125
  - (Training)   ppl:  13.84004, accuracy: 32.099 %, elapse: 0.014 min
  - (Validation) ppl:  11.49802, accuracy: 31.250 %, elapse: 0.014 min
Epoch: 50 | Time: 0m 0s | learning rate 0.128
  - (Training)   ppl:  16.38695, accuracy: 25.000 %, elapse: 0.013 min
  - (Validation) ppl:  21.52342, accuracy: 13.333 %, elapse: 0.013 min
Epoch: 51 | Time: 0m 0s | learning rate 0.130
  - (Training)   ppl:  15.57981, accuracy: 28.750 %, elapse: 0.013 min
  - (Validation) ppl:  10.79222, accuracy: 33.333 %, elapse: 0.013 min
Epoch: 52 | Time: 0m 0s | learning rate 0.133
  - (Training)   ppl:  23.08986, accuracy: 20.513 %, elapse: 0.013 min
  - (Validation) ppl:  17.30204, accuracy: 13.333 %, elapse: 0.013 min
Epoch: 53 | Time: 0m 0s | learning rate 0.135
  - (Training)   ppl:  16.78340, accuracy: 24.359 %, elapse: 0.014 min
  - (Validation) ppl:  40.75867, accuracy: 0.000 %, elapse: 0.014 min
Epoch: 54 | Time: 0m 0s | learning rate 0.137
  - (Training)   ppl:  15.50653, accuracy: 25.641 %, elapse: 0.013 min
  - (Validation) ppl:  15.12438, accuracy: 35.714 %, elapse: 0.013 min
Epoch: 55 | Time: 0m 0s | learning rate 0.140
  - (Training)   ppl:  16.47521, accuracy: 21.176 %, elapse: 0.015 min
  - (Validation) ppl:  28.12890, accuracy: 14.286 %, elapse: 0.015 min
Epoch: 56 | Time: 0m 0s | learning rate 0.142
  - (Training)   ppl:  15.82659, accuracy: 33.333 %, elapse: 0.014 min
  - (Validation) ppl:  24.27609, accuracy: 20.000 %, elapse: 0.014 min
Epoch: 57 | Time: 0m 0s | learning rate 0.145
  - (Training)   ppl:  22.68135, accuracy: 18.421 %, elapse: 0.013 min
  - (Validation) ppl:  11.23290, accuracy: 29.412 %, elapse: 0.013 min
Epoch: 58 | Time: 0m 0s | learning rate 0.147
  - (Training)   ppl:  15.04413, accuracy: 28.395 %, elapse: 0.013 min
  - (Validation) ppl:  18.73503, accuracy: 26.667 %, elapse: 0.013 min
Epoch: 59 | Time: 0m 0s | learning rate 0.150
  - (Training)   ppl:  17.73130, accuracy: 25.926 %, elapse: 0.013 min
  - (Validation) ppl:  18.34958, accuracy: 26.667 %, elapse: 0.013 min
Epoch: 60 | Time: 0m 0s | learning rate 0.152
  - (Training)   ppl:  14.43442, accuracy: 27.160 %, elapse: 0.013 min
  - (Validation) ppl:  13.33106, accuracy: 16.667 %, elapse: 0.013 min
Epoch: 61 | Time: 0m 0s | learning rate 0.155
  - (Training)   ppl:  18.78652, accuracy: 24.691 %, elapse: 0.013 min
  - (Validation) ppl:  17.05696, accuracy: 33.333 %, elapse: 0.013 min
Epoch: 62 | Time: 0m 0s | learning rate 0.158
  - (Training)   ppl:  16.97923, accuracy: 22.353 %, elapse: 0.013 min
  - (Validation) ppl:  26.48710, accuracy: 7.692 %, elapse: 0.013 min
Epoch: 63 | Time: 0m 0s | learning rate 0.160
  - (Training)   ppl:  18.84776, accuracy: 27.711 %, elapse: 0.014 min
  - (Validation) ppl:  8.18123, accuracy: 35.714 %, elapse: 0.014 min
Epoch: 64 | Time: 0m 0s | learning rate 0.162
  - (Training)   ppl:  14.75062, accuracy: 28.205 %, elapse: 0.013 min
  - (Validation) ppl:  26.36779, accuracy: 14.286 %, elapse: 0.013 min
Epoch: 65 | Time: 0m 0s | learning rate 0.165
  - (Training)   ppl:  16.93468, accuracy: 23.077 %, elapse: 0.013 min
  - (Validation) ppl:  22.97307, accuracy: 18.750 %, elapse: 0.013 min
Epoch: 66 | Time: 0m 0s | learning rate 0.168
  - (Training)   ppl:  16.31382, accuracy: 30.000 %, elapse: 0.013 min
  - (Validation) ppl:  10.25335, accuracy: 50.000 %, elapse: 0.013 min
Epoch: 67 | Time: 0m 0s | learning rate 0.170
  - (Training)   ppl:  17.71967, accuracy: 26.250 %, elapse: 0.014 min
  - (Validation) ppl:  12.78204, accuracy: 35.714 %, elapse: 0.014 min
Epoch: 68 | Time: 0m 0s | learning rate 0.172
  - (Training)   ppl:  14.30471, accuracy: 28.205 %, elapse: 0.013 min
  - (Validation) ppl:  10.74085, accuracy: 26.667 %, elapse: 0.013 min
Epoch: 69 | Time: 0m 0s | learning rate 0.175
  - (Training)   ppl:  13.83492, accuracy: 32.099 %, elapse: 0.014 min
  - (Validation) ppl:  8.25452, accuracy: 35.714 %, elapse: 0.014 min
Epoch: 70 | Time: 0m 0s | learning rate 0.177
  - (Training)   ppl:  19.15375, accuracy: 24.096 %, elapse: 0.012 min
  - (Validation) ppl:  23.00346, accuracy: 23.077 %, elapse: 0.013 min
Epoch: 71 | Time: 0m 0s | learning rate 0.180
  - (Training)   ppl:  14.15662, accuracy: 30.864 %, elapse: 0.013 min
  - (Validation) ppl:  49.60697, accuracy: 0.000 %, elapse: 0.013 min
Epoch: 72 | Time: 0m 0s | learning rate 0.182
  - (Training)   ppl:  13.37831, accuracy: 28.571 %, elapse: 0.014 min
  - (Validation) ppl:  14.26606, accuracy: 23.529 %, elapse: 0.014 min
Epoch: 73 | Time: 0m 0s | learning rate 0.185
  - (Training)   ppl:  13.24605, accuracy: 30.380 %, elapse: 0.014 min
  - (Validation) ppl:  14.96331, accuracy: 25.000 %, elapse: 0.014 min
Epoch: 74 | Time: 0m 0s | learning rate 0.187
  - (Training)   ppl:  15.29469, accuracy: 28.947 %, elapse: 0.014 min
  - (Validation) ppl:  10.48664, accuracy: 40.000 %, elapse: 0.014 min
Epoch: 75 | Time: 0m 0s | learning rate 0.190
  - (Training)   ppl:  15.22125, accuracy: 25.926 %, elapse: 0.014 min
  - (Validation) ppl:  7.32321, accuracy: 50.000 %, elapse: 0.014 min
Epoch: 76 | Time: 0m 0s | learning rate 0.193
  - (Training)   ppl:  14.41512, accuracy: 25.000 %, elapse: 0.013 min
  - (Validation) ppl:  25.65788, accuracy: 20.000 %, elapse: 0.013 min
Epoch: 77 | Time: 0m 0s | learning rate 0.195
  - (Training)   ppl:  15.50084, accuracy: 24.419 %, elapse: 0.014 min
  - (Validation) ppl:  8.47434, accuracy: 33.333 %, elapse: 0.014 min
Epoch: 78 | Time: 0m 0s | learning rate 0.197
  - (Training)   ppl:  12.51189, accuracy: 24.691 %, elapse: 0.013 min
  - (Validation) ppl:  16.87661, accuracy: 14.286 %, elapse: 0.013 min
Epoch: 79 | Time: 0m 0s | learning rate 0.200
  - (Training)   ppl:  12.06813, accuracy: 24.359 %, elapse: 0.014 min
  - (Validation) ppl:  16.70781, accuracy: 21.429 %, elapse: 0.014 min
Epoch: 80 | Time: 0m 0s | learning rate 0.202
  - (Training)   ppl:  21.75524, accuracy: 21.687 %, elapse: 0.013 min
  - (Validation) ppl:  15.66185, accuracy: 33.333 %, elapse: 0.013 min
Epoch: 81 | Time: 0m 0s | learning rate 0.205
  - (Training)   ppl:  12.41144, accuracy: 34.211 %, elapse: 0.013 min
  - (Validation) ppl:  33.15657, accuracy: 14.286 %, elapse: 0.013 min
Epoch: 82 | Time: 0m 0s | learning rate 0.207
  - (Training)   ppl:  15.36652, accuracy: 24.051 %, elapse: 0.014 min
  - (Validation) ppl:  13.70418, accuracy: 35.714 %, elapse: 0.014 min
Epoch: 83 | Time: 0m 0s | learning rate 0.210
  - (Training)   ppl:  12.61648, accuracy: 30.769 %, elapse: 0.014 min
  - (Validation) ppl:  9.18529, accuracy: 20.000 %, elapse: 0.014 min
Epoch: 84 | Time: 0m 0s | learning rate 0.212
  - (Training)   ppl:  15.54889, accuracy: 29.762 %, elapse: 0.013 min
  - (Validation) ppl:  13.73569, accuracy: 21.429 %, elapse: 0.013 min
Epoch: 85 | Time: 0m 0s | learning rate 0.215
  - (Training)   ppl:  18.42725, accuracy: 22.973 %, elapse: 0.013 min
  - (Validation) ppl:  10.81154, accuracy: 30.769 %, elapse: 0.013 min
Epoch: 86 | Time: 0m 0s | learning rate 0.217
  - (Training)   ppl:  21.77991, accuracy: 23.377 %, elapse: 0.014 min
  - (Validation) ppl:  16.88247, accuracy: 26.667 %, elapse: 0.014 min
Epoch: 87 | Time: 0m 0s | learning rate 0.220
  - (Training)   ppl:  13.66990, accuracy: 32.500 %, elapse: 0.014 min
  - (Validation) ppl:  13.12398, accuracy: 38.889 %, elapse: 0.014 min
Epoch: 88 | Time: 0m 0s | learning rate 0.222
  - (Training)   ppl:  18.25162, accuracy: 28.395 %, elapse: 0.015 min
  - (Validation) ppl:  12.08201, accuracy: 35.714 %, elapse: 0.015 min
Epoch: 89 | Time: 0m 0s | learning rate 0.225
  - (Training)   ppl:  14.84650, accuracy: 32.927 %, elapse: 0.015 min
  - (Validation) ppl:  14.15749, accuracy: 21.429 %, elapse: 0.015 min
Epoch: 90 | Time: 0m 0s | learning rate 0.227
  - (Training)   ppl:  12.78951, accuracy: 32.877 %, elapse: 0.013 min
  - (Validation) ppl:  14.27242, accuracy: 12.500 %, elapse: 0.013 min
Epoch: 91 | Time: 0m 0s | learning rate 0.230
  - (Training)   ppl:  11.56954, accuracy: 26.744 %, elapse: 0.013 min
  - (Validation) ppl:  10.19326, accuracy: 31.250 %, elapse: 0.013 min
Epoch: 92 | Time: 0m 0s | learning rate 0.232
  - (Training)   ppl:  12.36588, accuracy: 30.120 %, elapse: 0.015 min
  - (Validation) ppl:  16.99348, accuracy: 35.714 %, elapse: 0.015 min
Epoch: 93 | Time: 0m 0s | learning rate 0.235
  - (Training)   ppl:  12.60014, accuracy: 33.750 %, elapse: 0.013 min
  - (Validation) ppl:  10.01545, accuracy: 31.579 %, elapse: 0.013 min
Epoch: 94 | Time: 0m 0s | learning rate 0.237
  - (Training)   ppl:  13.14040, accuracy: 28.395 %, elapse: 0.013 min
  - (Validation) ppl:  13.63699, accuracy: 35.294 %, elapse: 0.013 min
Epoch: 95 | Time: 0m 0s | learning rate 0.240
  - (Training)   ppl:  12.41333, accuracy: 29.870 %, elapse: 0.015 min
  - (Validation) ppl:  8.49825, accuracy: 36.842 %, elapse: 0.015 min
Epoch: 96 | Time: 0m 0s | learning rate 0.242
  - (Training)   ppl:  12.49344, accuracy: 36.250 %, elapse: 0.013 min
  - (Validation) ppl:  30.43212, accuracy: 7.692 %, elapse: 0.013 min
Epoch: 97 | Time: 0m 0s | learning rate 0.245
  - (Training)   ppl:  15.53379, accuracy: 25.926 %, elapse: 0.014 min
  - (Validation) ppl:  8.62015, accuracy: 46.667 %, elapse: 0.014 min
Epoch: 98 | Time: 0m 0s | learning rate 0.247
  - (Training)   ppl:  12.26710, accuracy: 27.632 %, elapse: 0.013 min
  - (Validation) ppl:  22.16936, accuracy: 28.571 %, elapse: 0.013 min
Epoch: 99 | Time: 0m 0s | learning rate 0.250
  - (Training)   ppl:  14.73690, accuracy: 30.000 %, elapse: 0.014 min
  - (Validation) ppl:  9.82750, accuracy: 31.250 %, elapse: 0.014 min
