create file
Number of training examples: 80
Number of validation examples: 15
Number of testing examples: 5
Unique tokens in source assembly vocabulary: 72 
Max input length : 583
Max output length : 235
Epoch: 0 | Time: 0m 2s | learning rate 0.003
  - (Training)   ppl:  83.33317, accuracy: 0.000 %, elapse: 0.049 min
  - (Validation) ppl:  118.21674, accuracy: 0.000 %, elapse: 0.049 min
Epoch: 1 | Time: 0m 0s | learning rate 0.006
  - (Training)   ppl:  87.91520, accuracy: 1.802 %, elapse: 0.012 min
  - (Validation) ppl:  83.55059, accuracy: 0.000 %, elapse: 0.012 min
Epoch: 2 | Time: 0m 0s | learning rate 0.009
  - (Training)   ppl:  95.72013, accuracy: 1.961 %, elapse: 0.011 min
  - (Validation) ppl:  145.47663, accuracy: 0.000 %, elapse: 0.011 min
Epoch: 3 | Time: 0m 0s | learning rate 0.012
  - (Training)   ppl:  100.65528, accuracy: 3.191 %, elapse: 0.012 min
  - (Validation) ppl:  77.27083, accuracy: 5.263 %, elapse: 0.012 min
Epoch: 4 | Time: 0m 0s | learning rate 0.016
  - (Training)   ppl:  89.60987, accuracy: 2.970 %, elapse: 0.012 min
  - (Validation) ppl:  77.26989, accuracy: 0.000 %, elapse: 0.012 min
Epoch: 5 | Time: 0m 0s | learning rate 0.019
  - (Training)   ppl:  74.31739, accuracy: 6.731 %, elapse: 0.012 min
  - (Validation) ppl:  42.93556, accuracy: 0.000 %, elapse: 0.012 min
Epoch: 6 | Time: 0m 0s | learning rate 0.022
  - (Training)   ppl:  73.61150, accuracy: 9.174 %, elapse: 0.012 min
  - (Validation) ppl:  56.82176, accuracy: 10.000 %, elapse: 0.012 min
Epoch: 7 | Time: 0m 0s | learning rate 0.025
  - (Training)   ppl:  44.49811, accuracy: 15.000 %, elapse: 0.012 min
  - (Validation) ppl:  52.37787, accuracy: 22.222 %, elapse: 0.012 min
Epoch: 8 | Time: 0m 0s | learning rate 0.028
  - (Training)   ppl:  56.61550, accuracy: 12.245 %, elapse: 0.012 min
  - (Validation) ppl:  75.34099, accuracy: 12.500 %, elapse: 0.012 min
Epoch: 9 | Time: 0m 0s | learning rate 0.031
  - (Training)   ppl:  42.86232, accuracy: 15.534 %, elapse: 0.012 min
  - (Validation) ppl:  83.94305, accuracy: 18.750 %, elapse: 0.012 min
Epoch: 10 | Time: 0m 0s | learning rate 0.034
  - (Training)   ppl:  41.39746, accuracy: 22.449 %, elapse: 0.011 min
  - (Validation) ppl:  57.62973, accuracy: 17.647 %, elapse: 0.011 min
Epoch: 11 | Time: 0m 0s | learning rate 0.037
  - (Training)   ppl:  38.83539, accuracy: 25.243 %, elapse: 0.012 min
  - (Validation) ppl:  20.62314, accuracy: 36.364 %, elapse: 0.012 min
Epoch: 12 | Time: 0m 0s | learning rate 0.041
  - (Training)   ppl:  28.53708, accuracy: 25.743 %, elapse: 0.011 min
  - (Validation) ppl:  52.63164, accuracy: 22.222 %, elapse: 0.011 min
Epoch: 13 | Time: 0m 0s | learning rate 0.044
  - (Training)   ppl:  54.68500, accuracy: 14.433 %, elapse: 0.012 min
  - (Validation) ppl:  52.47323, accuracy: 6.250 %, elapse: 0.012 min
Epoch: 14 | Time: 0m 0s | learning rate 0.047
  - (Training)   ppl:  38.48026, accuracy: 13.684 %, elapse: 0.012 min
  - (Validation) ppl:  27.35150, accuracy: 16.667 %, elapse: 0.012 min
Epoch: 15 | Time: 0m 0s | learning rate 0.050
  - (Training)   ppl:  29.92317, accuracy: 19.792 %, elapse: 0.012 min
  - (Validation) ppl:  38.99029, accuracy: 23.810 %, elapse: 0.012 min
Epoch: 16 | Time: 0m 0s | learning rate 0.053
  - (Training)   ppl:  29.86096, accuracy: 16.327 %, elapse: 0.012 min
